"ID","YCOORD","XCOORD","ELEVATION","SLOPE","ASPECT","ADM1_NAME","COUNTRY","map_class"
"161","13.575415132901","104.100174536247","287","0.0236960054299634","0.176381093654269","Siemréab","Cambodia","Forest preservation"
"180","13.5727524663359","104.117514246949","338","0.0322892396437775","4.958452827767","Siemréab","Cambodia","Forest preservation"
"299","13.5733335553379","104.127550570482","361","0.0157051904633169","3.91309607531059","Siemréab","Cambodia","Forest preservation"
"573","13.5726993023119","104.130828051669","361","0.0157051904633169","3.91309607531059","Siemréab","Cambodia","Forest preservation"
"266","13.5775028164132","104.097464987267","326","0.0462267356264093","0.377484345510315","Siemréab","Cambodia","Forest preservation"
"60","13.5798584807245","104.100989023871","287","0.0236960054299634","0.176381093654269","Siemréab","Cambodia","Forest preservation"
"122","13.5841189795736","104.207208632753","308","0.158806347601534","0.105798190681743","Siemréab","Cambodia","Forest preservation"
"487","13.5810183581609","104.229796751225","353","0.166091451229494","1.10048123255987","Siemréab","Cambodia","Forest preservation"
"185","13.5933456172415","103.985423081552","131","0.00319613321085604","0.21861097471585","Siemréab","Cambodia","Forest preservation"
"496","13.5936471526298","104.082671048266","257","0.0369053162875295","5.16081068148095","Siemréab","Cambodia","Forest preservation"
"651","13.5971736668938","104.050399897068","256","0.0493928625316693","4.39709357423813","Siemréab","Cambodia","Forest preservation"
"426","13.6031479323175","104.057562282513","208","0.0454236601757362","6.26183378093046","Siemréab","Cambodia","Forest preservation"
"373","13.6014998223581","104.098307147622","304","0.0481205182440214","5.08126064872615","Siemréab","Cambodia","Forest preservation"
"571","13.6001905785219","104.099922967825","304","0.0481205182440214","5.08126064872615","Siemréab","Cambodia","Forest preservation"
"40","13.5976870258817","104.215438588138","123","0.110886631209694","0.0960190756696653","Siemréab","Cambodia","Forest preservation"
"640","13.609755339671","104.058539614621","186","0.0749615600710396","4.20707540800064","Siemréab","Cambodia","Forest preservation"
"65","13.6051712867178","104.097982029047","304","0.0481205182440214","5.08126064872615","Siemréab","Cambodia","Forest preservation"
"4","13.608146380592","104.111581092641","368","0.0187028425053445","4.95406227528623","Siemréab","Cambodia","Forest preservation"
"412","13.6076965497684","104.193180401104","101","0.0616222611382715","0.657534209266137","Siemréab","Cambodia","Forest preservation"
"147","13.6098221854701","104.22879864053","75","0.00326008920301189","1.78038136089995","Siemréab","Cambodia","Forest preservation"
"323","13.609480881385","104.239099931735","74","0.00371414404464349","0.900899318204698","Siemréab","Cambodia","Forest preservation"
"238","13.6124442168696","104.246917098377","73","0.00538156347350331","0.541290295957827","Siemréab","Cambodia","Forest preservation"
"562","13.6135469091174","104.045516957356","171","0.0472157956916312","5.7911736205338","Siemréab","Cambodia","Forest preservation"
"691","13.6174576678321","104.056014429176","150","0.0912515414589887","3.71131780118309","Siemréab","Cambodia","Forest preservation"
"658","13.6193151654157","104.062762116124","240","0.0790915361593603","4.03100848962351","Siemréab","Cambodia","Forest preservation"
"260","13.6146026600015","104.075971357089","261","0.0471859851913684","3.22094838550244","Siemréab","Cambodia","Forest preservation"
"449","13.6167835177717","104.083675624294","302","0.0208908584312634","2.81742915102713","Siemréab","Cambodia","Forest preservation"
"507","13.6189871665","104.095382974488","289","0.0310331555837937","3.80002503933513","Siemréab","Cambodia","Forest preservation"
"452","13.6214112022942","104.108565220642","312","0.029967868756116","4.00263256117675","Siemréab","Cambodia","Forest preservation"
"129","13.6169171651056","104.123002977201","354","0.0294322794913911","5.09487373020653","Siemréab","Cambodia","Forest preservation"
"42","13.6176760713329","104.154016851389","162","0.130923411636703","0.771263367836041","Siemréab","Cambodia","Forest preservation"
"201","13.6199340333202","104.163549228393","126","0.0931516216695378","0.510101349840222","Siemréab","Cambodia","Forest preservation"
"583","13.6194850288573","104.165413613203","126","0.0931516216695378","0.510101349840222","Siemréab","Cambodia","Forest preservation"
"157","13.6181570283255","104.181884293509","97","0.0157572950340584","0.5981107560533","Siemréab","Cambodia","Forest preservation"
"579","13.6142779919014","104.190782478425","101","0.0490939650062416","0.637747292176287","Siemréab","Cambodia","Forest preservation"
"637","13.617439240945","104.201562404634","85","0.003500006139521","1.88606059424303","Siemréab","Cambodia","Forest preservation"
"672","13.6204018182761","104.210159351865","87","0.00262208218777057","2.64561936101279","Siemréab","Cambodia","Forest preservation"
"395","13.6214700847363","104.213861484617","87","0.00262208218777057","2.64561936101279","Siemréab","Cambodia","Forest preservation"
"121","13.6244547807787","104.05229699729","150","0.0912515414589887","3.71131780118309","Siemréab","Cambodia","Forest preservation"
