"ID","YCOORD","XCOORD","ELEVATION","SLOPE","ASPECT","ADM1_NAME","COUNTRY","map_class"
"113","1.57558608359577","16.0706444652034","341","0.00446930387868721","0.610228086962442","Sangha","Republic of Congo","32"
"667","1.57369215701039","15.9353639946964","440","0.0166456241230854","1.66055428157711","Sangha","Republic of Congo","32"
"202","1.57206879136578","16.0779496106108","354","0.00756905632743111","5.3231668427957","Sangha","Republic of Congo","32"
"727","1.56395196314271","16.0300603240513","370","0.0111129657591642","0.851110842774877","Sangha","Republic of Congo","32"
"329","1.55989354903117","15.9699957951462","409","0.00635094874288013","6.0036403754466","Sangha","Republic of Congo","32"
"338","1.55962298809041","15.9705369170282","409","0.00635094874288013","6.0036403754466","Sangha","Republic of Congo","32"
"746","1.55827018338656","15.9675607466771","410","0.0104045367042478","0.911236916663228","Sangha","Republic of Congo","32"
"341","1.54230708788119","15.9626906497388","438","0.0230945708203614","0.674385054135405","Sangha","Republic of Congo","32"
"255","1.54149540505888","15.9621495278568","433","0.0373201770063711","0.838589354337992","Sangha","Republic of Congo","32"
"577","1.53337857683582","15.8431027138106","466","0.00922282435399761","4.02767097407978","Sangha","Republic of Congo","32"
"639","1.53256689401351","15.8485139326309","458","0.0057926834974826","3.79137261671216","Sangha","Republic of Congo","32"
"312","1.52796735802044","15.9610672840927","490","0.0432794221821004","0.613618096550758","Sangha","Republic of Congo","32"
"821","1.52039165167891","15.9112840709462","447","0.0120581155131397","1.6722164091453","Sangha","Republic of Congo","32"
"806","1.52012109073814","15.9110135100051","447","0.0120581155131397","1.6722164091453","Sangha","Republic of Congo","32"
"17","1.5195799688566","15.9137191194153","447","0.0120581155131397","1.6722164091453","Sangha","Republic of Congo","32"
"655","1.51281594533737","15.9056022911849","462","0.00670129325812444","2.00986892711397","Sangha","Republic of Congo","32"
"276","1.50172294676585","15.9158836069434","434","0.012693661634069","1.78618360920327","Sangha","Republic of Congo","32"
"462","1.500370142062","16.1515421865666","353","0.00830742813440872","4.48174292625248","Sangha","Republic of Congo","32"
"219","1.49847621547662","15.8872041471959","433","0.0024804424749766","5.10524593009637","Sangha","Republic of Congo","32"
"703","1.49550004512816","15.88828639096","433","0.0024804424749766","5.10524593009637","Sangha","Republic of Congo","32"
"513","1.49550004512816","15.8969443410724","443","0.00471294125538772","4.29763210283494","Sangha","Republic of Congo","32"
"35","1.49117107007586","15.8961326582494","442","0.00371790006564065","2.5666061078981","Sangha","Republic of Congo","32"
"650","1.4881948997274","16.1515421865666","347","0.0051409067745714","4.18722240756811","Sangha","Republic of Congo","32"
"744","1.48413648561586","15.9053317302438","433","0.00582218503257739","2.52435752304336","Sangha","Republic of Congo","32"
"79","1.48251311997125","15.9045200474208","432","0.00418367684248647","2.63719959421695","Sangha","Republic of Congo","32"
"460","1.48197199808971","15.9039789255388","432","0.00418367684248647","2.63719959421695","Sangha","Republic of Congo","32"
"182","1.47872526680048","15.8955915363673","433","0.0062983357028953","2.1140363447535","Sangha","Republic of Congo","32"
"194","1.4568098305982","16.0657743682652","398","0.00287366807780296","0.848795907908762","Sangha","Republic of Congo","32"
"241","1.45356309930897","16.3552745751502","384","0.0104110429445597","4.42166212527767","Sangha","Republic of Congo","32"
"686","1.45302197742743","16.0389888351048","416","0.0226024716063112","1.1635840839641","Sangha","Republic of Congo","32"
"641","1.45221029460513","16.0284369584052","449","0.0296715179502375","0.737084102771625","Sangha","Republic of Congo","32"
"755","1.45166917272359","16.3604152330295","404","0.00663938350413297","4.61005229788605","Sangha","Republic of Congo","32"
"358","1.45139861178282","15.8777345142604","406","0.00594691453102271","2.61956529869868","Sangha","Republic of Congo","32"
"876","1.45139861178282","16.2148534467639","347","0.0067136465697198","3.28259718172476","Sangha","Republic of Congo","32"
"573","1.45139861178282","16.3625797205576","404","0.00663938350413297","4.61005229788605","Sangha","Republic of Congo","32"
"126","1.44842244143436","16.3471577469198","374","0.00420411476420806","3.50202023389662","Sangha","Republic of Congo","32"
"718","1.44679907578975","16.3347119436332","378","0.00587775781496241","2.69076825310614","Sangha","Republic of Congo","32"
"496","1.4446345882636","16.3295712857539","384","0.00755888245225039","3.30277485730521","Sangha","Republic of Congo","32"
"515","1.44219953979667","16.332006334223","384","0.00755888245225039","3.30277485730521","Sangha","Republic of Congo","32"
"313","1.4411172960336","15.8744877829682","442","0.0114735706018109","0.782197123718492","Sangha","Republic of Congo","32"
"273","1.4376000038036","16.1631763070302","347","0.0115653883927148","0.914857888912715","Sangha","Republic of Congo","32"
"354","1.43732944286283","16.1572239663279","369","0.0177430130860967","1.11141190039337","Sangha","Republic of Congo","32"
"669","1.43191822404745","16.1185337517629","400","0.0262698217683015","5.90488269127552","Sangha","Republic of Congo","32"
"884","1.43164766310669","16.3379586749253","378","0.0038032813528175","1.08865021194329","Sangha","Republic of Congo","32"
"359","1.4297537365213","16.1696697696146","356","0.0122071801782325","0.396772665165148","Sangha","Republic of Congo","32"
"786","1.42948317558053","16.3214544575235","375","0.0103213917827862","4.26378510267012","Sangha","Republic of Congo","32"
"856","1.428942053699","16.1677758430275","356","0.0122071801782325","0.396772665165148","Sangha","Republic of Congo","32"
"444","1.42840093181746","16.178598280668","353","0.00963235172102632","0.168714709571705","Sangha","Republic of Congo","32"
"214","1.42813037087669","16.3160432387032","361","0.0108520077043305","3.14159265358979","Sangha","Republic of Congo","32"
"403","1.42785980993592","16.1932085714828","350","0.00594386009896117","0.420461853242248","Sangha","Republic of Congo","32"
"32","1.42731868805438","16.1520833084487","369","0.0157321108341016","1.18167723218649","Sangha","Republic of Congo","32"
"464","1.42704812711361","16.1680464039685","356","0.0122071801782325","0.396772665165148","Sangha","Republic of Congo","32"
